uf,municipality,ibge_code,operator,source_subtype,feedstock,consumption_class,consumer_type,porte,elec_capacity_kw,connection_date,lat,lon,sector,data_confidence,source_name,source_url,dup_group_size
MT,Itiquira,5104609,AGRO INVESTIMENTOS SACHETTI LTDA,Biogás - RA,animal_manure_agro,Rural,PJ,Minigeracao,460.0,,-17.0,-54.0,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Lucas do Rio Verde,5105259,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,276.0,,-12.75,-56.22,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Lucas do Rio Verde,5105259,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,276.0,,-12.79,-56.16,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Lucas do Rio Verde,5105259,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,276.0,,-13.06,-55.92,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Lucas do Rio Verde,5105259,(redacted),Biogás-AGR,agricultural_residues,Rural,PF,Minigeracao,100.0,,-12.69,-56.12,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Lucas do Rio Verde,5105259,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,69.0,,-13.0,-56.0,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,2
MT,Lucas do Rio Verde,5105259,ASSOCIAÇÃO BOM PRINCÍPIO SOLAR,Biogás - RA,animal_manure_agro,Comercial,PJ,Microgeracao,69.0,,-13.0,-56.0,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,2
MT,Lucas do Rio Verde,5105259,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,31.5,,-12.73,-56.15,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Lucas do Rio Verde,5105259,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,10.13,,-12.73,-56.15,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Nova Mutum,5106224,IDEAL PORK S.A,Biogás - RA,animal_manure_agro,Rural,PJ,Minigeracao,1000.0,,-13.52,-56.08,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Nova Mutum,5106224,COOPERATIVA AGROPECUARIA MISTA NOVA MUTUM,Biogás - RA,animal_manure_agro,Rural,PJ,Minigeracao,276.0,,-13.75,-56.06,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Nova Mutum,5106224,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,276.0,,-13.52,-56.08,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Nova Mutum,5106224,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-13.89,-55.61,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Primavera do Leste,5107040,IBF AGROPECUARIA SA,Biogás - RA,animal_manure_agro,Rural,PJ,Minigeracao,475.0,,-15.0,-54.0,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Santa Rita do Trivelato,5107768,(redacted),Biogás-AGR,agricultural_residues,Rural,PF,Minigeracao,252.0,,-13.82,-55.27,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Sorriso,5107925,Consórcio Urca MT Energia de Geração Compartilhada,Biogás - RA,animal_manure_agro,Industrial,PJ,Minigeracao,1000.0,,-12.53,-55.82,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Sorriso,5107925,(redacted),Biogás-AGR,agricultural_residues,Rural,PF,Minigeracao,276.0,,-12.53,-55.82,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Sorriso,5107925,(redacted),Biogás-AGR,agricultural_residues,Rural,PF,Minigeracao,276.0,,-13.38,-55.21,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Sorriso,5107925,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,103.5,,-12.6,-55.67,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Sorriso,5107925,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-12.62,-55.82,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Sorriso,5107925,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-12.79,-55.84,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Sorriso,5107925,(redacted),Biogás-AGR,agricultural_residues,Rural,PF,Microgeracao,60.0,,-12.59,-55.68,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Tapurah,5108006,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,2865.8,,-12.58,-56.49,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Tapurah,5108006,(redacted),Biogás-AGR,agricultural_residues,Rural,PF,Minigeracao,276.0,,-12.62,-56.29,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Tapurah,5108006,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,276.0,,-12.8,-56.51,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Tapurah,5108006,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,270.48,,-12.58,-56.49,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Tapurah,5108006,Consórcio Urca MT Energia de Geração Compartilhada,Biogás - RU,msw_landfill,Rural,PJ,Minigeracao,250.0,,-12.25,-56.41,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Tapurah,5108006,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,230.0,,-12.74,-56.51,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Vera,5108501,FRIGORIFICO NUTRIBRAS LTDA,Biogás - RA,animal_manure_agro,Industrial,PJ,Minigeracao,690.0,,-12.27,-55.4,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Vera,5108501,FRIGORIFICO NUTRIBRAS LTDA,Biogás - RA,animal_manure_agro,Industrial,PJ,Minigeracao,103.5,,-12.27,-55.4,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PB,Campina Grande,2504009,CONSORCIO ENERGIA LIVRE,Biogás - RU,msw_landfill,Comercial,PJ,Minigeracao,2500.0,,-8.1,-36.1,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PB,Guarabira,2506301,ASJA PARAIBA GERACAO DISTRIBUIDA LIMITADA,Biogás - Floresta,forestry_residues,Industrial,PJ,Minigeracao,2500.0,,-3.28,-60.3,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PB,Santa Rita,2513703,COMPANHIA USINA SÃO JOÃO,Biogás - Floresta,forestry_residues,Industrial,PJ,Minigeracao,1563.0,,-7.19,-34.15,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PE,Camaragibe,2603454,Incorporadora Camaragibe SPE Ltda,Biogás - RU,msw_landfill,Comercial,PJ,Microgeracao,28.38,,-8.02,-34.99,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PE,Petrolina,2611101,BANCO SANTANDER BRASIL S A,Biogás - RU,msw_landfill,Comercial,PJ,Minigeracao,980.8,,-9.39,-40.51,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Arapoti,4101606,(redacted),Biogás - RA,animal_manure_agro,Industrial,PF,Minigeracao,223.56,,-24.18,-49.93,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Arapoti,4101606,COOPERATIVA BRASILEIRA DE GERACAO DISTRIBUIDA,Biogás - RA,animal_manure_agro,Comercial,PJ,Microgeracao,73.5,,-24.2,-49.92,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Arapoti,4101606,COOPERATIVA BRASILEIRA DE GERACAO DISTRIBUIDA,Biogás - RA,animal_manure_agro,Comercial,PJ,Microgeracao,73.5,,-24.2,-75.82,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Assis Chateaubriand,4102000,CIA LATINO AMERICANA DE MEDICAMENTOS,Biogás - RA,animal_manure_agro,Comercial,PJ,Microgeracao,74.12,,-24.6,-53.63,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Boa Esperança do Iguaçu,4103024,COOPERATIVA DE ENERGIAS RENOVAVEIS DO PARANA,Biogás - RA,animal_manure_agro,Rural,PJ,Microgeracao,75.0,,-25.65,-53.18,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Cafelândia,4103453,COPACOL COOPERATIVA AGROINDUSTRIAL CONSOLATA,Biogás - RA,animal_manure_agro,Industrial,PJ,Minigeracao,154.0,,-24.66,-53.35,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Cafelândia,4103453,(redacted),Biogás - RA,animal_manure_agro,Residencial,PF,Microgeracao,74.4,,-24.64,-53.36,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Cafelândia,4103453,RG ENERGIA LTDA,Biogás - RA,animal_manure_agro,Industrial,PJ,Microgeracao,74.24,,-24.6,-53.35,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Cafezal do Sul,4103479,JAIRSON GOULARTE AGROINDUSTRIA,Biogás-AGR,agricultural_residues,Industrial,PJ,Microgeracao,74.0,,-23.96,-53.57,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Cascavel,4104808,MUNICIPIO DE CASCAVEL,Biogás - RU,msw_landfill,Poder Público,PJ,Minigeracao,300.0,,-24.85,-53.49,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Cascavel,4104808,ASSOCIACAO NET ZERO,Biogás - RA,animal_manure_agro,Comercial,PJ,Minigeracao,300.0,,-24.98,-53.29,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Cascavel,4104808,J. G. COMBATE COMERCIO VAREJISTA DE MOVEIS LTDA,Biogás - RA,animal_manure_agro,Comercial,PJ,Microgeracao,74.7,,-25.14,-54.71,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Castro,4104907,COOPERATIVA DE GERACAO COMPARTILHADA COGECOM,Biogás-AGR,agricultural_residues,Comercial,PJ,Minigeracao,1200.0,,-24.72,-49.99,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Castro,4104907,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,96.0,,-24.8,-49.89,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Castro,4104907,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-24.88,-49.82,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Castro,4104907,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,72.0,,-24.8,-49.89,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Catanduvas,4105003,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-25.21,-53.17,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Clevelândia,4105706,Siviero Cereais Insumos Agrícolas e Transportes LTDA,Biogás - RA,animal_manure_agro,Comercial,PJ,Minigeracao,192.0,,-26.41,-52.35,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Corbélia,4106308,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-25.26,-54.76,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Curitiba,4106902,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,Biogás - RA,animal_manure_agro,Poder Público,PJ,Minigeracao,1770.0,,-25.51,-49.22,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Dois Vizinhos,4107207,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-25.78,-53.1,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Dois Vizinhos,4107207,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,74.12,,-25.72,-53.2,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Entre Rios do Oeste,4107538,SINERGIA SOLUÇÕES ENERGETICAS ADMNISTRADORA DE CONSORCIOS LT,Biogás - Floresta,forestry_residues,Comercial,PJ,Microgeracao,75.0,,-24.7,-54.2,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Entre Rios do Oeste,4107538,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-24.72,-54.24,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Enéas Marques,4107405,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,74.2,,-25.94,-53.1,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Farol,4107553,AGROPECUARIA AGUA AZUL LTDA,Biogás - RA,animal_manure_agro,Rural,PJ,Microgeracao,74.12,,-24.11,-52.56,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Floraí,4107801,FRIGORIFICO FLORAI LTDA,Biogás - RA,animal_manure_agro,Industrial,PJ,Microgeracao,74.25,,-23.31,-52.36,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Formosa do Oeste,4108205,COPACOL COOPERATIVA AGROINDUSTRIAL CONSOLATA,Biogás-AGR,agricultural_residues,Industrial,PJ,Minigeracao,260.0,,-24.3,-53.36,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Foz do Iguaçu,4108304,COMPANHIA DE SANEAMENTO DO PARANA SANEPAR,Biogás - RU,msw_landfill,Serviço Público,PJ,Microgeracao,52.8,,-25.56,-54.59,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Francisco Beltrão,4108403,COOPERATIVA DE GERACAO COMPARTILHADA COGECOM,Biogás - RA,animal_manure_agro,Industrial,PJ,Microgeracao,74.25,,-25.99,-53.03,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Honório Serpa,4109658,COOPERATIVA DE GERACAO COMPARTILHADA COGECOM,Biogás - RA,animal_manure_agro,Residencial,PJ,Microgeracao,74.25,,-26.11,-52.44,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Itaipulândia,4110953,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,73.92,,-25.19,-54.31,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Itaipulândia,4110953,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,73.92,,-25.08,-54.42,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Jesuítas,4112751,COPACOL COOPERATIVA AGROINDUSTRIAL CONSOLATA,Biogás - RA,animal_manure_agro,Rural,PJ,Minigeracao,998.4,,-24.51,-53.41,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Jesuítas,4112751,COPACOL COOPERATIVA AGROINDUSTRIAL CONSOLATA,Biogás - RA,animal_manure_agro,Rural,PJ,Minigeracao,499.2,,-24.49,-53.39,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Leópolis,4113403,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,60.0,,-23.02,-50.67,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Luiziana,4113734,AGROPECUARIA IPE LTDA,Biogás-AGR,agricultural_residues,Rural,PJ,Microgeracao,64.8,,-24.32,-52.37,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Mamborê,4114005,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,220.0,,-24.31,-51.53,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Mangueirinha,4114401,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,74.2,,-25.99,-52.2,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Marechal Cândido Rondon,4114609,BIO4 GERADORA DE ENERGIA LTDA,Biogás - Floresta,forestry_residues,Rural,PJ,Minigeracao,336.0,,-24.65,-54.14,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Marechal Cândido Rondon,4114609,EDB COOPERATIVA ENERGIA DO BRASIL,Biogás - Floresta,forestry_residues,Rural,PJ,Minigeracao,260.0,,-24.65,-54.14,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Marechal Cândido Rondon,4114609,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-24.58,-54.23,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Marechal Cândido Rondon,4114609,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-24.68,-54.08,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Marechal Cândido Rondon,4114609,COOPERATIVA DE ENERGIAS RENOVAVEIS DO PARANA,Biogás - RA,animal_manure_agro,Rural,PJ,Microgeracao,74.8,,-24.67,-54.12,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Marechal Cândido Rondon,4114609,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,74.12,,-24.65,-54.18,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Marechal Cândido Rondon,4114609,SS RACOES LTDA,Biogás - RA,animal_manure_agro,Industrial,PJ,Microgeracao,74.12,,-24.69,-54.06,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Marechal Cândido Rondon,4114609,MUNICIPIO DE MARECHAL CANDIDO RONDON,Biogás - RA,animal_manure_agro,Poder Público,PJ,Microgeracao,35.0,,-24.58,-54.11,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Marechal Cândido Rondon,4114609,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,0.74,,-25.39,-54.13,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Marilena,4115002,(redacted),Biogás - RU,msw_landfill,Rural,PF,Minigeracao,210.0,,-22.74,-53.05,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Maripá,4115358,C.VALE - COOPERATIVA AGROINDUSTRIAL,Biogás - RA,animal_manure_agro,Rural,PJ,Microgeracao,75.0,,-24.37,-53.76,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Maripá,4115358,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,62.3,,-24.47,-53.89,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Maripá,4115358,COOPERATIVA DE INFRAESTRUTURA E ELETRIFICACAO RURAL DE PALOTINA,Biogás - RA,animal_manure_agro,Rural,PJ,Microgeracao,59.36,,-24.4,-53.87,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
PR,Mercedes,4115853,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-24.39,-54.19,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
